3
-0.12801019571599248 -0.9481475363442173 0.09932495575741829 -0.12935521476344625 -0.15926439582502194 -0.33933035799225175
-0.14020333682420688 -0.9006668619119184 0.13934084576340525 -0.09488371891675076 -0.11184935648423258 -0.3387981916996493
-0.19965577213846436 -0.8202591014953763 0.12147317831225941 -0.1169065843561041 -0.030577891482357206 -0.31850411871288764
-0.28311200042479756 -0.7651677413722187 0.14058384273650582 -0.16412587870647508 0.028848444450373878 -0.2856581563090722
-0.2982229982273126 -0.7277188345142197 0.11353334838951859 -0.24549989527796914 0.07172183491774757 -0.2612105498672681
-0.2610250687821431 -0.6838740521838143 0.19503072382586645 -0.21970061995429974 0.00508048676417347 -0.2826391170863697
-0.18668057112003295 -0.6473350880529023 0.21383117453435058 -0.24584748247075533 0.006039356340857766 -0.29903729769398885
-0.1467507670620386 -0.5947939269381133 0.20107681856829226 -0.25980873151052786 0.057404081961312234 -0.28939908125705865
-0.16055716175257825 -0.5562315313322115 0.20401829840633862 -0.21923136707746638 0.0979001921400571 -0.27970491577555895
-0.13747367428278542 -0.5259004559565117 0.2360693869042606 -0.17719256283629417 0.10454782052774038 -0.28551514725726396
-0.1116001161963337 -0.5011908435567927 0.21572104162791736 -0.19217593677708247 0.1594282636401123 -0.2704688328822704
-0.11019749734357438 -0.48021620821627875 0.24609667405731867 -0.16397565191364435 0.17270749417271888 -0.2967034528334274
-0.06691508633450931 -0.46114986401233227 0.22684326763432694 -0.1841572351040775 0.18589767119182485 -0.27370417828771465
-0.07986807957452381 -0.44202784159800734 0.2428465178865979 -0.18546318412463855 0.22543271200162768 -0.30984400789111455
-0.056501005274184515 -0.42486788991572727 0.21974954400202337 -0.20362013617198832 0.256662086039424 -0.32204578980065157
-0.08275157579354342 -0.41140749999450954 0.20445885855795856 -0.21378506879601056 0.29308758300929955 -0.3150718223328857
-0.055381443580945544 -0.4000859271111436 0.1895697636289703 -0.23766558035519927 0.33659063713454873 -0.2824819884408733
-0.05147959918077476 -0.39065559809321526 0.1833579227058676 -0.2829414385706453 0.3749322741275 -0.2636268685384588
-0.01159870369109834 -0.3835245499731247 0.1713121533338062 -0.28460142448888126 0.41034727772695534 -0.2504570106807798
-0.02648118801360381 -0.37827012992695297 0.16513653993678767 -0.29044074731785013 0.44310784487152804 -0.24030667318897253
0.0033015911697595428 -0.37417485065653905 0.16238384409538684 -0.31184887233303776 0.47517418912247883 -0.2311706035373921
-0.017551938462684546 -0.3716081181554256 0.16032158781868427 -0.3380851020688228 0.5044466130418946 -0.2249749145917615
0.013210194632207784 -0.3679262027223641 0.1533515715543206 -0.3176069722083287 0.532161694964606 -0.22172675082324675
-0.011370316335079827 -0.36406833181994697 0.15141558585462472 -0.3175567334006946 0.5576746042700068 -0.2191212604093244
0.011725657378778283 -0.3573683031650943 0.15047251344220144 -0.34981536396526725 0.5823854454264701 -0.21689598260605772
-0.03248431072590657 -0.34867049388283583 0.1358491503862323 -0.3517320842943821 0.6077418253827471 -0.21660965525462142
-0.02236296495649373 -0.33707877794714314 0.12493344822380924 -0.30414546791111363 0.632715592103572 -0.2187696918282842
-0.006525577768343553 -0.3245129539960715 0.11998063336691224 -0.3088407763392019 0.6557161117023466 -0.21761318193698898
-0.059008225605439196 -0.31201537769513554 0.13807473414850505 -0.35222970221289013 0.6766741950266633 -0.21673474135235915
-0.056080725752286405 -0.29676774672004486 0.10564886439240989 -0.4273585512933861 0.6971688319200339 -0.2183813829240713
-0.012375204282558581 -0.27695302086257706 0.08327740284242877 -0.4303579697039033 0.7181875070236927 -0.22152368560311134
-0.034216806371555615 -0.253297255566589 0.06844004034412701 -0.3803316690135728 0.7392364652410136 -0.21880523872042976
-0.013193066817015809 -0.22929421816409717 0.06488860638441668 -0.306517042979075 0.7579927824192824 -0.21576393721737544
-0.06503389611974539 -0.1743393958933169 0.09493849382440238 -0.3205609249573566 0.7761078605601979 -0.20879398723645856
-0.06325229282936135 -0.16857433550044615 0.0747431177083259 -0.3717262857955874 0.7949644733272743 -0.20062858557218297
-0.02173010847129022 -0.17070002354347863 0.06255550547879347 -0.35428603847342355 0.8143982474279038 -0.2017628093202022
0.05023955838514476 -0.165622032515292 0.05896755916346835 -0.3698772723334084 0.8357381474015246 -0.19590527160091878
0.050670792051288244 -0.1529413768390997 0.05285067396403688 -0.4186776181143416 0.858534125189025 -0.19650321586498756
-0.0030607660474855705 -0.16862627891053455 0.014686187484164004 -0.40197848743086395 0.8808212670435263 -0.19230709102072882
